customer_id,age,gender,income,region
0767szdhqlaP,41,M,63000,Northeast
15ov8TjZYkEL,59,F,81000,Northeast
arqealLXCfYf,36,M,78000,South
ahM13yQxJzMt,29,F,29000,South
xWsydHuFSugH,41,M,70000,Midwest
q6GV2e3ggN9C,22,M,197000,Midwest
DCWVKI9SOvnl,37,F,16000,Midwest
LByxXJXaxa8b,53,M,43000,South
b13qOcj1Rxhg,52,M,15000,South
niAGgDUEhJ0a,42,M,169000,South
c1QfUeSjEGdb,24,M,347000,Northeast
CYlrhyowyVM4,40,F,238000,West
JhdidGkurvCW,36,F,45000,West
ZMq4JYRz2F1Y,42,M,63000,Northeast
gPE1rSXXJnQT,59,M,19000,South
wjKqpOENWqOT,57,M,93000,Northeast
HKwB1VBLSnNk,62,M,38000,Northeast
ZdAdCnZ96RMy,56,M,21000,Midwest
V0Ks7zJwEm8I,40,F,87000,West
xCBqkhVVQHqe,38,F,190000,Midwest
qoqPN25jaiut,48,F,66000,West
yUGPDcRGXr5y,33,F,21000,Northeast
tHgjCKH9Ogmk,26,F,141000,Northeast
HtqgTN3fwyGc,38,M,135000,Northeast
GPr83eW1pCBa,22,F,21000,Midwest
wMMkbccrnTaI,39,M,209000,Midwest
Y3j5zCWPkTab,25,M,98000,West
pZ2VRJb96XwK,25,F,53000,South
fIs1QmSxmFfE,45,M,77000,South
jcu5TExFWomR,56,M,62000,Midwest
OTe7mGucFcbJ,41,M,65000,West
2C5oTdFmDGO7,32,M,56000,Northeast
I9aIo2q2uvIM,37,F,15000,South
7RvDQmhmNSUx,22,F,15000,Northeast
iDBkKdwRcY9A,54,M,73000,West
4NecCQBuuhkw,35,F,29000,Midwest
66eK9opfkOVA,48,M,46000,Northeast
y7X22yzxBpdg,23,M,15000,West
rvWdBHQLrOcK,27,M,29000,South
t8lGrxrXSAC0,59,F,24000,South
uA7zxyclcvLL,21,F,61000,Midwest
VEa6TkK89F5B,46,M,90000,Northeast
OWzanKBoniOB,44,F,140000,West
tqDVZVKcCmig,32,F,99000,West
Uu6OUePlxAnD,57,F,51000,Midwest
pEz3sLOhXBt8,62,M,102000,Northeast
MBmIIG18at64,26,F,62000,Midwest
mY0y4YHAJp9s,33,M,22000,South
2I89OgZy8sNk,35,F,62000,South
qGMHtNaSW12N,18,M,44000,West
ioWIAjKuZLj1,33,M,118000,Northeast
BtoLZCnOPn6b,60,M,47000,West
YDIWZCDSqzFC,31,M,15000,West
16MkS61Twi1R,43,M,29000,West
m14gfke34rlF,52,M,135000,Northeast
uo7rBiMbKNTt,56,M,27000,Midwest
KklODeJgCGip,57,M,16000,Northeast
vuMDS8ccgXCx,33,M,47000,Midwest
VQGzeDceNb7U,63,F,18000,Midwest
9e8zwDWKNAoD,54,F,15000,South
vA3050phy3q3,29,F,164000,South
7PrQp5rsMYBZ,60,F,19000,Midwest
vENrCGYYZYqG,32,F,77000,Midwest
YMPZrjx2Rcbd,55,M,38000,Midwest
2rGc0fG4OBoP,18,M,71000,Northeast
kTWAp1wUnCHG,18,M,24000,Midwest
OLIoI4IfIdes,51,M,41000,South
FSTGJh467Aag,22,F,60000,South
WkIdI3y2UAnt,65,F,80000,Midwest
xU5jzwxFvCqx,64,M,35000,West
y88HuDKXmpD1,23,M,15000,West
FmGR04wOncAO,46,F,255000,Midwest
lHBEFkbqUNTP,34,M,18000,South
YtdGyGmdJuvX,54,F,47000,South
HzNtOVK5MJwZ,43,F,104000,South
NmJw8b0fF2f9,54,M,62000,Midwest
Gb5ef6HXSF1l,37,M,25000,Midwest
4WbZVz5fjw1Y,45,M,43000,Midwest
WIkphPNMKrNG,26,M,15000,South
nRQxUS050Od3,31,M,20000,West
LFe1kyrSP0Lj,36,M,276000,South
xqlh2Y3yGsRw,52,M,15000,Northeast
2u8DDzpw9NMr,45,F,75000,West
3MTtnchOqe79,19,F,15000,South
qUnh3NDZVIJ0,28,F,48000,Northeast
FPjTNmm73UuH,63,F,22000,West
BaXTajD7CgeR,27,F,117000,Midwest
lLhAIObREoUp,61,M,46000,Northeast
EdD7Mfm0PAW2,65,M,86000,West
d4xFkcz5MJcX,32,M,28000,West
kVlAFhTt7TLw,55,M,156000,Midwest
B9yHANrK3FPV,43,F,85000,West
YrmAuyH3M3uF,33,F,56000,Midwest
cMm4L1e1xceS,40,F,118000,West
Kr2rJFscwiqb,20,F,23000,West
ECWICo8sd0tk,19,F,90000,Midwest
lQWHLqtIWn5F,30,M,70000,Midwest
h42LTLmv9d3P,30,F,16000,South
Jsemz9uwzDBU,30,M,18000,Northeast
OFD9oIoTdCVT,48,M,20000,West
BDBirYsXMBfC,42,F,63000,Northeast
2GuCdWqJmH0o,57,F,30000,West
KSsQXJuC6Y6T,34,M,70000,West
jTCzSixvoLpj,35,M,85000,Midwest
7rCfpDoUEUyE,39,F,63000,West
VezqHzejbeXn,23,F,19000,Northeast
gENHltQSqHui,61,F,109000,Northeast
kzkRRnqw3eGT,48,M,17000,South
3MamSp2nW86Z,51,F,134000,Northeast
DYC64lN4XOz7,54,F,20000,Midwest
cZadZY2Hs1D7,39,F,41000,West
DmWPim9NlIOi,32,M,79000,Northeast
ihSnSVRX1oWF,62,M,51000,Midwest
70ausKkY8T5h,65,F,233000,Northeast
dFgYWOJlkxPC,57,M,90000,Northeast
imj0mYO8IIoB,45,M,141000,South
uPY1PSwRTFMZ,37,M,15000,Midwest
qAyuBb6Gas3z,64,F,87000,South
NQG0Oa65Mnb9,30,M,102000,Northeast
VrqKVQaC3Sl0,37,M,16000,Northeast
ohVnXhgk08zi,25,M,22000,South
es9t4HACIqoi,52,F,29000,Midwest
rHHRCfWGV97Q,44,M,181000,Northeast
NpVdGJzEhgBh,62,M,62000,Northeast
Jwlv4ssDjKms,37,F,93000,Northeast
Yoi9iyrxBORJ,45,F,20000,West
r33o0JEujfgv,36,F,23000,South
YOJ0lPw17LdB,55,F,85000,Midwest
9pEBtagUKKMm,40,M,16000,South
yZJPQ07hZieM,57,M,62000,Northeast
SI7LnyMFczGa,49,M,25000,West
VfaRI4UihaUU,64,M,15000,Midwest
dJqALUcDi46O,55,M,37000,Northeast
olrg0CPfUbPj,47,F,35000,Midwest
JjtQJ6gmsaEJ,48,M,25000,Northeast
46Nb9D88dwRO,18,M,23000,South
fBqlrKvkz3tn,56,M,15000,West
BaXwjnldjVrq,20,F,15000,West
JgREyYcc8znA,53,M,37000,Northeast
pzBFOQGLLusD,20,F,29000,Midwest
6vc8dzPX8cLw,45,F,60000,Midwest
GM8af7GHPNrM,23,M,29000,Northeast
GO3wi68l7xhk,65,M,179000,Midwest
4E7QP78gyT6P,51,F,91000,West
BSGqLSo8Mo0Z,58,F,283000,South
AhVGgOyn2tWc,24,M,15000,West
Yxkd9AE62Jx6,19,F,41000,Midwest
Fd08zZqY8nHn,59,F,26000,Northeast
7Y83Brg3WA83,45,M,53000,Midwest
uNLwQ4aROK1Q,51,M,15000,South
rmqQPmZqpXq7,59,M,29000,South
3JjEB9YHeTRF,28,M,61000,South
vnMmJ05dR1TC,36,F,23000,Midwest
dX0CUUwEyzfd,65,M,24000,West
CVtFIZp0ZZuj,42,F,73000,Northeast
5GZw5Aub2cUs,39,M,50000,South
gmWhSTUTSH4g,20,F,220000,West
y3jB7HuykmRR,24,M,50000,West
BP7eUEAYCrgZ,37,M,80000,Midwest
zi0yPLUEiS3a,41,M,25000,West
tsUY3yjnHJSb,44,F,15000,South
M427pUsfDteA,58,M,61000,Northeast
4WUoxOB4Qn2a,52,M,43000,Northeast
S5F6pmMTM18U,42,M,54000,West
8BhWkqivNJxx,65,F,31000,West
hCTMLSPfNyNS,28,F,33000,Midwest
XrIPofvvqixA,56,M,15000,South
6nMbCrDvBpLC,43,M,49000,Northeast
ZuS3g5g4zFfd,29,M,15000,West
NfGzkGLDK1jM,61,F,102000,West
TzikxjdBfQpX,62,F,37000,West
Dy3FxxgnObY5,43,M,240000,Midwest
qnEkjrilj53y,51,F,226000,Midwest
AcBCzNFcFa5A,45,F,118000,Northeast
rSaWQdeSCafB,34,F,160000,South
TalTczuJ3MvP,37,M,15000,Midwest
GGW81vJadajQ,49,F,146000,West
u756GwFK6m1J,21,F,24000,West
aw5Ho8kA7Aw1,50,F,41000,Midwest
gQRi02zPCywS,64,M,47000,Midwest
jkxJFZAspUTA,43,F,19000,Midwest
gvMiRqV5FUDE,63,M,20000,West
nenxa8E8Atsw,49,F,59000,West
9qhEAouhUw2q,60,M,33000,West
yh1f3k6QB1eN,32,M,74000,Midwest
6gxWZ8BADKbJ,31,F,69000,South
QxfG8JwqpihA,26,F,78000,South
2gwqnwIwJDOj,39,F,56000,West
1hSSJMnh4GZT,18,M,15000,South
ylGDFHYZFF1h,28,M,170000,Northeast
MMU78X1vQ6zE,38,M,22000,Midwest
QPlLzFv7abRv,22,M,1e+05,Midwest
dJMeOFSBMZvB,26,M,73000,South
N0CORaJmYd7h,38,M,153000,Midwest
dK9CAARqu8EC,41,F,53000,Midwest
9O5rznQSjiyV,42,F,33000,West
DmI424bntwkh,39,M,18000,Northeast
QTdpkt99HAjZ,30,F,87000,West
2KcDWDnKwuD9,53,M,27000,Northeast
JPh19ECtyEgJ,50,M,25000,Midwest
6GuOCOH8819z,57,M,40000,Northeast
WtzitixH7iau,39,M,86000,Northeast
bP6ofEtqRpZL,57,F,215000,Northeast
A3hO2MCW6KQh,34,M,115000,South
ZaoB27RoZHPo,57,F,52000,South
kc4g405SzjFl,60,F,28000,South
1od9vDY95PKV,64,M,29000,South
vufdpcUuLbvB,44,M,195000,Midwest
3ZG9kG7oTGs1,22,M,56000,Northeast
ZJ0Ps4C41J9g,33,F,21000,Northeast
nqKlZza6GqfE,53,F,25000,Northeast
WVPRiufe76BX,56,F,36000,Northeast
ZfFmrx47jpFE,46,F,49000,Midwest
uPRnAEAcli6X,23,M,20000,West
0UqoBuG2WvBS,40,M,32000,Midwest
tDuP5v4pEzLx,30,F,24000,Northeast
5vWKAD6QWHkR,49,M,84000,West
OWQbUMGGswr2,65,M,58000,Midwest
nVXnbEZjWxNb,59,M,60000,South
zp53luHvRWng,20,F,24000,West
1UVaBc903705,64,M,15000,South
nOSFpfMB1ANo,38,F,33000,Midwest
Yw5Bmbajhu2b,27,M,57000,Midwest
6XCHQZSr9bVJ,56,F,64000,West
RHijk5xlRJQ0,22,F,78000,South
wY9BPoLn6FyV,36,F,78000,Northeast
8goQdjcx7rky,19,F,51000,Midwest
KNLsuOiU4yUO,48,M,27000,Midwest
uRVTp3waGxmW,59,F,118000,Northeast
P68gEIU94kOf,42,M,56000,Midwest
aX1SdcoYj2kJ,34,M,21000,Northeast
x7OABbojtelh,64,M,45000,West
49v62ML2UBsn,18,F,25000,South
GBV4yXB0HqTI,22,F,27000,South
5nA015x1fhhe,54,M,15000,South
iEpUAHRkCFqJ,21,F,42000,South
0CZ2imIvQcBR,23,F,18000,Midwest
DQSAjMFeQcXX,48,M,15000,South
WCxRXIJFoUrt,26,F,15000,West
S3EbLUsEAQjp,24,M,30000,West
DwvCDJ5T0mM2,51,F,52000,Midwest
40qaQsm60E3U,35,F,64000,West
Om5Nchgg2JXx,42,F,45000,Midwest
QC3UQJsEmRQt,24,M,19000,Northeast
m2rThYDiUISn,65,F,28000,Midwest
0ZOPY5sPkF7B,52,F,1e+05,Midwest
ZvXxRza45fIU,53,F,26000,Northeast
XjGflHW7iri1,62,M,15000,South
EYx1SVSGdDkY,48,F,61000,West
fs9YcyVxaKnU,31,M,25000,Northeast
J5mWoYV54PLR,48,F,247000,West
2aZtHJglSmeO,45,M,80000,Midwest
WSffZNPPFUTL,60,M,15000,Midwest
YR94ObHGstyb,64,M,178000,Northeast
CdfN0RMHNd7k,46,F,41000,Northeast
GyI9u9NOrzVb,51,M,31000,West
A6zQ09NWJgE5,44,M,22000,Midwest
pZ8M1velJnh6,44,F,16000,South
td0fPT9QwjVY,59,F,35000,Midwest
NqnueGNQVlh0,63,F,52000,South
O97vUe2Jq2xP,32,F,104000,Midwest
KER2N2PNta3R,43,M,71000,South
8pFsTQN9lX6I,24,M,176000,West
Gdon0hPFoUe3,41,F,28000,Northeast
8LnsDg9mmj2i,25,M,26000,Midwest
1xtfAAK7tSr3,25,M,34000,West
pAGJVdJAMI18,52,F,183000,Midwest
fiqApmwC0d1Y,40,M,56000,West
nZXS2oAlcGxo,54,F,15000,Midwest
oorIJ7bAEFvX,60,F,15000,Midwest
vLnHCHWurvxr,58,M,52000,Midwest
aumjv4zMqfVG,60,M,81000,Northeast
hNAEBsIt559y,58,M,15000,Midwest
Nq9VvipUA1UF,50,M,15000,Midwest
QgGuFJQHChzW,43,M,118000,Northeast
qqeMItoV9a6k,42,F,54000,Midwest
hqomfqLe1VbA,44,M,15000,West
2sgjBE8SComk,35,M,15000,Midwest
OTgfmLuX89RI,32,F,136000,South
DLD2u396XM9b,22,M,61000,West
qUjevd9ljaPU,36,M,82000,Midwest
VGZH79RTXGHM,32,F,156000,Northeast
LhbBwzgdeQ3h,51,M,18000,South
xWcivLxEeFWf,57,F,63000,West
XHjEzLs9F13y,44,F,72000,Northeast
UkdXYCyHQ1xb,34,M,131000,South
g1mPj53uWcMe,19,M,58000,West
Mj2Ivn2WqdYi,20,M,17000,West
M76TQBDOm37x,19,M,37000,West
XjLF1mX2OZsM,46,M,15000,South
x38hY3Nwmlzi,50,F,18000,Midwest
qbFqzhVdMKC8,43,F,63000,West
VorlubXTOGi2,31,F,31000,West
tctXUWRbAtYO,34,F,117000,Midwest
RlAMKdngIeCR,45,F,147000,Midwest
TabzLRR0zQk1,49,F,49000,West
e43N5SI81AAr,36,M,85000,Northeast
lGNxxQ4goOIS,20,M,30000,South
vTIFkPraZQvV,43,M,67000,South
3FQxBxGzoHx3,35,F,42000,West
Z8sXFPVAJ4a4,54,F,195000,West
Mzwo0ckAfU3v,22,F,18000,Midwest
FkHCLm3DR0EB,40,F,38000,Midwest
c4hXVVqBTsjJ,50,F,196000,South
SieprORPvYWt,44,F,18000,Midwest
ihGkGBhIDASI,38,M,15000,South
jtdILiHYOQKI,48,M,76000,South
1wHMJ2N88ItM,27,F,56000,South
qNjfhqfbP1VD,58,F,24000,South
t28LCpI7frbM,30,M,29000,South
DCLmz8ahEplu,24,M,49000,South
rORuFJnHiAtM,44,M,91000,West
A3lGluXCoVnV,56,M,35000,Midwest
CxrDEyndOZlN,56,F,81000,Midwest
kG0eiyF5qdGm,63,M,60000,South
sEANSaRt8SHS,60,M,53000,Midwest
Ay2cVgVrDD8S,26,F,75000,Midwest
0LR7mNhx9UPp,63,M,22000,Northeast
uytZz6qrBdGW,52,F,28000,Midwest
85EGKFRNRnpE,37,F,57000,West
hVxQibzoE5fr,32,M,60000,Midwest
qGD7OXAMh3MM,50,F,27000,Midwest
dMuswKRucOfe,24,F,212000,Midwest
GlUOPMzxJRIe,64,F,34000,West
DLxh4OlUeIVE,45,F,61000,Midwest
Y2wXqYI4ODwz,33,F,28000,South
gTHRCJBRMtZg,47,M,294000,West
gOjVyz6gqIVQ,58,F,242000,West
2ojo71jrrrrt,53,F,151000,Midwest
58SK5bzUMYh1,36,F,15000,Northeast
veTspP7st4VJ,55,F,15000,Midwest
UHR8Su1kwz0i,29,M,51000,Northeast
KDPkJUZE9Auu,45,M,19000,South
xO0VE1DDgMVi,19,F,50000,West
eXEwFsxo2Rmx,36,F,42000,West
2DQPOTQMOUE0,33,M,26000,West
0X3lxseU5ZOF,25,F,72000,Northeast
CkaU2mDDoqkz,51,F,16000,Midwest
U1npbfU87wML,46,F,16000,West
A2DI7IefjMQw,20,M,15000,West
Di8THmxDkQOi,53,F,48000,Northeast
LXDFh90gDICb,59,M,42000,Midwest
EeUoeG8BsSWb,40,M,55000,South
InVHN3oFdUXY,25,M,18000,Midwest
q6QvdnMVUch9,53,F,20000,West
INk4AaojDdqO,38,F,70000,Northeast
Q3EFflseXVPC,35,M,24000,South
oS0Xc7CzVngo,39,M,101000,Midwest
5niX5eGzYDr0,35,F,69000,West
iqKnbIAWRinC,44,F,53000,West
JK9fe5wYd841,61,F,1e+05,South
e6kb0eU2e3gC,62,F,67000,Midwest
fhjfliVzGV3U,26,M,71000,West
5mBA2uWouAmn,56,M,62000,West
7UO8klmlJH9J,48,F,142000,West
9IKPyIrF6FzQ,35,F,21000,Northeast
59vUVL8fpzuT,38,F,60000,Midwest
BxLKVvT5LoVS,47,F,80000,Midwest
P32S0dSJg3R6,28,M,90000,South
pCvd9K58nD0x,50,M,18000,Northeast
sYT76CcNKs1Y,26,M,60000,South
tTPE3XAhP4O5,22,F,85000,South
R1S6xkhQU6ze,30,M,33000,West
tfTclMjH7NxB,48,M,44000,Northeast
Z9YpayqDV3rh,30,F,46000,Midwest
dWIoICPWlszK,58,M,57000,West
71Ga7TdpUZYx,27,F,27000,Northeast
5GQgz5yUmmGc,39,M,71000,South
PB2P1nX4vPbM,50,F,15000,South
6dOpLm5GlqdX,36,M,15000,West
MAbCzpgJvoOl,52,M,15000,South
wC5UzpcGceKr,65,M,22000,Midwest
1lazSPf5QJdy,36,M,36000,Midwest
Pfc5lmtXvehi,27,M,139000,Northeast
oeZhYoBz425V,18,F,70000,Northeast
ypjn8ZXC2fZb,53,F,218000,West
dT1BYqag19Nu,34,F,74000,South
rn5sQAQBDjWf,29,M,168000,West
WeLZzjiLZmA3,51,F,30000,West
JrmvIR8CQS3U,46,M,30000,Midwest
xYfFrRk2IkZL,47,F,142000,Northeast
IjLEa2Qws022,40,M,69000,West
Laul4dlsVkS1,41,M,30000,South
q2kew9xZkxKx,55,F,72000,Northeast
vSaDRGqT2kj4,51,M,60000,Northeast
lF4ZmxLVSFdj,52,M,29000,South
TyAFOmD93I6n,41,M,27000,Northeast
bqbBqbCF6AcP,29,M,43000,West
nNusG2X9Qb1Q,43,F,22000,Northeast
m6v2xB4zr2Nj,43,M,196000,Northeast
cpavtKLoVYBl,35,F,123000,Midwest
GSd3aLeS0TZX,64,F,182000,South
JL5aCpZMFde5,48,M,34000,West
NLyCtSmFgCQ1,61,F,40000,Northeast
TGCnJqsXQfH0,20,F,51000,Midwest
GckSZCYLkhfe,54,F,29000,Northeast
tOen1D3DBrBm,51,M,50000,West
8v4lKELYklpJ,57,M,55000,South
BH857A7qbiuJ,38,F,23000,West
MNJnSvEohFa7,22,F,58000,South
28RpOPaxpAZG,37,F,69000,South
QjOV1jpALldc,55,F,84000,West
BniUVSSJnlRl,35,F,85000,Midwest
N8GtLM9onVAD,19,M,58000,Northeast
qViMMm72TyXo,35,F,72000,West
6oyFRTOktgad,60,M,44000,South
ZjPZKot2Qwi4,20,M,85000,West
f8UfKV8eLD04,30,F,21000,Midwest
1Z0t4Phw2SMf,22,F,230000,West
kYStQQGJntWW,34,F,20000,Northeast
6FN3tvEGpFHp,29,F,15000,South
4v2YdI6KIaXo,63,F,87000,West
SCAcwSON7khh,37,M,33000,Northeast
sXnwK5g19oGa,60,F,67000,South
gKR07BgO11ds,19,M,33000,Northeast
yaeXdLmq7d39,28,F,66000,West
kyCHKGaj6ev3,46,M,110000,West
tmnd1UdcXikB,47,F,16000,South
KAkxwH9USIn6,50,M,31000,West
dVKWeV7cRvuL,56,M,160000,West
vEE8dn2kX8n5,60,F,80000,Midwest
JA6aEsjBgeNf,24,M,71000,Northeast
0X6332Z3K0py,54,M,18000,West
zzGMOHruZPij,36,F,20000,Midwest
JvmhCgLqLeFu,26,M,116000,West
ST8EQlYfrG5v,34,M,42000,Northeast
BGXOovO28ze2,24,F,15000,South
iUSkgaSrvX21,43,F,28000,Northeast
xjDABNbowP4J,37,F,63000,Northeast
kfuvhVpshBL6,24,M,117000,Northeast
pDPAm6DSzbYD,39,M,22000,Midwest
GwAqUfi60JXx,45,M,15000,Midwest
gP9jiV5Tzp8V,43,M,15000,South
IKf3SHv6m6cJ,25,M,183000,Northeast
EDc10QKKtRcB,30,M,90000,West
9hUpfQ9wKDxq,28,M,68000,West
r8CCl3SwBbw9,43,M,69000,West
cfIBc8twEh6z,58,F,59000,Midwest
kXLDSIqHZOLB,28,M,29000,West
HfjxU8tnOGpj,55,M,26000,Midwest
gfN1wLfvJ8jB,38,F,44000,Northeast
ZSeodBEJMOwG,50,M,42000,South
D6Eabmqd1Kbk,52,F,107000,Northeast
uveBTWtBNReA,38,M,161000,Midwest
tuJ1GOIYJKEL,40,F,30000,South
hk024VG80UHj,31,F,86000,Midwest
EODKGjkCPxi3,37,M,15000,South
G88WGed9FIK9,64,F,61000,West
TyRmxDBY25YK,38,F,46000,South
tBuge1krt5Qi,27,M,15000,West
LQe7M3keP1FP,57,M,45000,West
fWnLt4r8Rvdq,50,M,15000,South
MOSwnCWeKioI,41,F,38000,Midwest
jHk92hmjtz2n,50,M,148000,South
3r4RifKNsN6h,39,F,85000,Midwest
A92lvymprn0w,62,M,33000,Midwest
Gi4O3iOUQLdD,29,F,37000,Midwest
04AsfsgAxMI5,56,M,17000,Midwest
m4IYNfC3kcB2,53,M,15000,South
mTu83nPYvilA,27,F,15000,West
0LjJ0KVDVXFW,33,F,21000,Midwest
bhEEQyS772GM,34,F,67000,West
kI5PBFF7Dwz9,53,F,28000,Northeast
ZnrMC4QfYskI,40,M,38000,Northeast
Lk1cUaDn3hy8,33,M,38000,Midwest
Yrc4pvoDSvKH,42,M,41000,Midwest
ykKnp9PrG1SK,46,M,64000,Midwest
2eUirTiLmwFG,48,F,229000,Northeast
fSt9JrJ77fFU,22,F,91000,Midwest
GHajwUcxdHg4,63,M,20000,West
KWf52ya5TsZJ,63,M,15000,Northeast
PxOcmHeCV9Kr,22,F,86000,West
10rQ6NI4P6D3,37,F,27000,Northeast
r7QIa8DPoF9F,23,F,297000,West
Q5YV5v5RSSYW,34,M,266000,Midwest
IRhjTLW56gfi,64,F,39000,Midwest
StjsOaXDCge3,18,F,264000,South
lOIWgcUhIBhY,27,F,15000,West
vSoQnq6xtA4Z,21,M,55000,Northeast
wJgKqH0qur2f,27,M,15000,South
2pLmqPjJBm0K,59,M,15000,South
wFEvMMPkV8ys,61,F,27000,South
ibydfMm5S5he,48,M,15000,South
M5SaUmfS99pV,35,M,52000,South
LcIuaXNEcDh7,54,F,66000,West
AAHd166JhcZX,56,F,53000,South
KNndbsNCDblL,38,F,41000,South
EZYyDLYwpGCh,38,M,27000,South
UPMIkkxTGs4e,53,F,162000,South
6qHCmbsG660J,28,M,88000,Northeast
fdUeIHBNOjQv,48,F,39000,West
me6n0zwq0Chc,41,F,23000,West
rNBZEaLUgl0x,24,F,59000,Midwest
0hiTqcjrS2YW,60,M,18000,West
P6Y0iPTau2mP,27,F,17000,Midwest
SRgEKLSaCXjk,58,F,39000,Northeast
xx4zvS4xTSAE,44,F,77000,South
uTlbisE5tdiz,65,F,194000,Midwest
LK3A3Cl5eBf7,63,M,82000,Midwest
fZyHzAsoi12h,55,M,63000,South
xpmKq25cvAsS,53,F,60000,South
XM5b0w43g458,47,M,98000,West
beFL8NBBtGJ6,47,F,25000,West
pPtumhT0UKKG,53,M,17000,Midwest
NgFtdYUU1SiP,50,M,241000,West
h5JrirTeIu20,34,M,15000,South
X4uwPHCyki2S,65,F,163000,South
HCKv5HrUKW47,42,F,31000,West
CzFfPXi1fobq,65,F,17000,Midwest
xh99EvMjn7cd,52,F,68000,South
eImyVkJgudJp,43,F,26000,West
LFrFX3AnCVdE,31,M,33000,South
EOAwAmoTcv97,54,F,65000,West
kbSCwM2kXtLI,34,M,65000,Midwest
X3tX000KBOwS,61,M,23000,West
AuUmzSEvHxNt,59,F,61000,South
ZI00SCPEvLYY,50,M,31000,Midwest
CrjLKviCA8RI,25,F,215000,Northeast
s74EmMp6xXqb,35,F,255000,Northeast
6I3nwpnefCNN,61,M,23000,West
yVGxQhalidj3,61,M,94000,Northeast
pi4VLarzqbmt,29,M,138000,West
5AQ22MTyHmWI,19,M,287000,Northeast
4nHA56zyKtVJ,43,F,82000,Northeast
uaH2pHMe4qeZ,29,M,15000,West
TsSO8bqBYlai,42,M,71000,Midwest
mK4T7uGtrWom,58,F,56000,West
09W55078m7gO,37,M,364000,Midwest
Aqv6JxOuA4hw,30,F,49000,South
M6yQxbUd5UGX,39,M,26000,Midwest
Gkwwvao611m7,30,F,67000,West
srsczdLhMG2s,61,F,15000,South
o5sCiET7hnvX,40,M,19000,West
5KaRFPfcw7NL,55,F,84000,Midwest
3O3qW47pMiWp,20,M,28000,West
XG3oWEQjPkxv,39,M,55000,Northeast
fKcOHVyOoWGw,43,M,15000,Midwest
aKEzpr4NQhNB,43,F,25000,Midwest
gBf5xtfQ1dnB,48,M,62000,Northeast
RF8fMYuOUVFU,25,F,15000,Midwest
ET182fkbMRDb,58,F,20000,Midwest
IuaXnto6yCxj,34,F,70000,Midwest
M0S4oZQBh7x0,49,F,66000,West
juXqYlmAyPeU,61,M,44000,Northeast
XFVqNXq0ul5k,64,M,33000,South
Vxl0hwO7fQQ0,25,F,33000,West
7qh2bMUHDmhT,53,M,35000,Midwest
w9jGytiLPIww,42,F,57000,West
SPvByOU0cwXD,37,F,68000,Midwest
NcCXHlLwVdNI,18,M,31000,Northeast
YHxn7lpuiizS,57,M,38000,Northeast
n2NrTiCutrqB,34,F,146000,South
atkGP2HpLMG1,59,F,69000,West
IMKGPLFne6ne,45,M,185000,West
Zi14MlbjenL2,19,F,15000,Midwest
DU9Py8vNQ5nI,48,F,18000,Northeast
r5vtKr7pu9bM,42,F,187000,West
QeVoQXwIUmxL,44,F,44000,Midwest
Qe7BopSx59kH,42,F,77000,West
BMJKXq69iIrG,64,M,18000,South
pCLVIwOqcbGL,31,F,44000,Northeast
0PbjfQbT5xnj,47,F,15000,Midwest
42wOnk3Ewal6,47,M,84000,Northeast
D1DKN3H53SNI,18,F,313000,Northeast
j8kXJVnWmcwV,18,M,66000,Midwest
EhT6vQbQGQbc,41,F,15000,Midwest
8JH2sZTcp5Kz,50,F,26000,West
YrgEymt8lvOz,65,M,89000,Northeast
ZOPnEXgPTYKx,24,M,54000,Midwest
qx3JMdSKPVUP,59,M,15000,Midwest
UJPQsTS7AmdL,37,F,70000,Northeast
pf6Zxg15lx0Q,18,F,76000,South
JL5D4usANWAe,30,M,15000,Northeast
Y22tad3fxXyc,43,M,16000,West
qOSyoYMnvPYP,22,M,20000,Northeast
0jx127YAZw5d,24,M,59000,Midwest
tjTmEOjNlknv,32,M,18000,Midwest
jz4ldallNCgF,61,M,31000,Northeast
LfICFzPdXvTJ,27,F,42000,South
lgmoIXl7GrUf,42,F,18000,Northeast
URM5reJCbxER,27,M,62000,South
2sVPIl8jbBZL,50,M,121000,Northeast
ECxgLJ8U6P7K,58,F,28000,Midwest
aRlAoeUKU8Ty,42,F,97000,Midwest
qIN6458J260V,58,F,38000,Northeast
TUYbb1Jj5Is0,54,F,98000,South
FBaZjr3BHbJN,60,M,30000,South
A4rZQo3Xv8So,52,M,52000,West
70QA2xQhYseK,47,F,175000,West
IoeEQE1tWO7l,31,M,70000,Midwest
nxPED92CN6LS,46,F,56000,West
c03wOlYji3TF,24,M,26000,South
5HEDuOvtA9Hs,58,F,68000,South
E2rCztFlSNau,20,F,249000,West
WDOHsQASRPJZ,31,F,102000,West
ylXDy0xq818L,34,F,61000,West
y6tQ1jrfQ7D0,64,F,64000,South
p6JPxksVgz7T,26,M,30000,South
Zx6kAUaDlibh,41,F,105000,Northeast
3qTUcSBjFZWN,40,M,25000,Northeast
V3Gy513RGvMl,58,F,19000,Midwest
1WrdF2CXATOW,46,M,81000,Midwest
6WaHQWegyVPn,52,F,55000,South
hnnnbgH4uXPT,31,M,19000,West
PmVGkrnowe74,26,M,23000,Northeast
ay5iGDsZeS7T,36,M,21000,West
5TrEA7MjZHJ0,42,F,88000,Northeast
glJKzC6gEZff,25,M,24000,Midwest
